Розділ I. ЖИВІ ТВАРИНИ; ПРОДУКТИ ТВАРИННОГО ПОХОДЖЕННЯ|||||
Група 01. Живі тварини|||||
5901 10 00 00|- текстильні матеріали, просмолені або накрохмалені, які використовуються для виготовлення книжкових палітурок або в подібних цілях||0|20|м-2
5901 90 00 00|- інші||0|20|м-2
5902|Матеріали кордні для шин з нейлонових або інших поліамідних, поліефірних або віскозних високоміцних ниток:||||
5902 10|- з нейлонових або інших поліамідних ниток:||||
5902 10 10|- - прогумовані:||||
5902 10 10 10|- - - що використовуються для промислового складання моторних транспортних засобів||0|10|м-2
5902 10 10 90|- - - інші||5,6|20|м-2
5902 10 90 00|- - інші||5,6|20|м-2
5902 20|- з поліефірних ниток:||||
5902 20 10 00|- - прогумовані||5,6|20|м-2
5902 20 90 00|- - інші||5,6|20|м-2
5902 90|- інші:||||
5902 90 10 00|- - прогумовані||2|20|м-2
5902 90 90 00|- - інші||2|20|м-2
5903|Текстильні матеріали, просочені, з покриттям або дубльовані пластмасами, крім матеріалів товарної позиції 5902:||||
5903 10|- полівінілхлоридом:||||
5903 10 10 00|- - просочені||8|15|м-2
5903 10 90|- - покриті або дубльовані:||||
5903 10 90 10|- - - що використовуються для промислового складання моторних транспортних засобів||0|10|м-2
5903 10 90 90|- - - інші||8|10|м-2
5903 20|- поліуретаном:||||
5903 20 10 00|- - просочені||8|20|м-2
5903 20 90|- - покриті або дубльовані:||||
5903 20 90 10|- - - що використовуються для промислового складання моторних транспортних засобів||0|10|м-2
5903 20 90 90|- - - інші||8|10|м-2
5903 90|- інші:||||
5903 90 10 00|- - просочені||8|20|м-2
|- - покриті або дубльовані:||||
5903 90 91 00|- - - похідними целюлози або іншими пластмасами, при цьому текстильний матеріал створює лицьовий бік||8|20|м-2
5903 90 99 00|- - - інші||8|20|м-2
5904|Лінолеум, розрізаний або нерозрізаний за формою; матеріали для покриття підлоги, на текстильній основі, розрізані або нерозрізані за формою:||||
5904 10 00 00|- лінолеум||5,3|30|м-2
5904 90 00|- інші:||||
5904 90 00 10|- - з основою з повсті, одержаної голкопробивним способом||5,3|40|м-2
5904 90 00 90|- - інші||5,3|30|м-2
5905 00|Настінні покриття з текстильних матеріалів:||||
5905 00 10 00|- які складаються з паралельних ниток, закріплених на підбивці з будь-якого матеріалу||4|40|-
|- інші:||||
5905 00 30 00|- - з льону||4|40|-
5905 00 50 00|- - з джуту||4|40|-
5905 00 70 00|- - із синтетичних або штучних волокон||4|20|-
5905 00 90 00|- - інші||4|40|-
5906|Текстильні матеріали, прогумовані, крім тканин товарної позиції 5902:||||
5906 10 00 00|- клейкі смуги завширшки не більш як 20 см||4,6|20|-
|- інші:||||
5906 91 00 00|- - з трикотажу||4,6|20|-
5906 99|- - інші:||||
5906 99 10 00|- - - матеріали, зазначені у примітці 4 (c) до цієї групи||4,6|20|-
5906 99 90 00|- - - інші||4,6|20|-
5907 00 00 00|Текстильні матеріали, просочені або покриті іншим способом; полотна, розписані для театральних декорацій, художніх студій чи аналогічного||4,9|40|м-2
5908 00 00 00|Гноти текстильні, ткані, трикотажні або плетені для ламп, нагрівальних пристроїв, запальничок, свічок тощо; газорозжарювальні сітки і трикотажне трубчасте полотно для газових пальників, просочені або непросочені||5,6|20|-
5909 00|Шланги для насосів та подібні шланги з текстильних матеріалів, на підкладці з обшивкою, з пристроями з інших матеріалів або без них:||||
5909 00 10|- із синтетичних волокон:||||
5909 00 10 10|- - рукава пожежні||1|20|-
5909 00 10 90|- - інші||1|20|-
5909 00 90 00|- з інших текстильних матеріалів||1|20|-
5910 00 00 00|Стрічки конвеєрні або паси привідні, чи бельтинг з текстильного матеріалу, просочені або непросочені, з покриттям або без нього, дубльовані або недубльовані пластмасами або армовані металом чи іншими матеріалами||5|20|-
5911|Текстильні матеріали та вироби технічного призначення, про які йдеться у примітці 7 до цієї групи:||||
5911 10 00 00|- текстильні матеріали, повсть і тканини на підкладці з повсті, покриті або дубльовані гумою, шкірою або іншим матеріалом, аналогічні до тих, які використовуються для виробництва оснащення кардів (чесальних машин) та подібних виробів для іншого технічного призначення, включаючи вузькі тканини з вельвету, просочені гумою для покриття ткацьких навоїв||2|20|-
5911 20 00|- тканина і полотно для просіювання, у готовому або незавершеному вигляді:||||
5911 20 00 10|- - капронові||2|20|-
5911 20 00 90|- - інші||2|20|-
|- текстильні матеріали і повсть, безкінечні або оснащені пристосуваннями для з’єднання, які використовуються на машинах з виробництва паперу або аналогічних машинах (наприклад, для виробництва целюлози або азбестоцементу):||||
5911 31|- - з поверхневою щільністю менш як 650 г/м-2:||||
|- - - із шовку, синтетичних або штучних волокон:||||
5911 31 11 00|- - - - ткані матеріали, повстяні або неповстяні, із синтетичних волокон типів, які використовуються на машинах з виробництва паперу||4|20|м-2
5911 31 19 00|- - - - інші||4|20|-
5911 31 90 00|- - - з інших текстильних матеріалів||4|20|-
5911 32|- - з поверхневою щільністю 650 г/м-2 або більше:||||
|- - - із шовку, із синтетичних або штучних волокон:||||
5911 32 11 00|- - - - ткані матеріали, що мають поверхневий голкопробивний шар, типу матеріалів, що використовуються в папероробних машинах (наприклад пресове сукно)||4|40|м-2
5911 32 19 00|- - - - інші||4|40|м-2
5911 32 90 00|- - - з інших текстильних матеріалів||4|20|-
5911 40 00 00|- тканини фільтрувальні, які використовуються у пресах для виробництва олії або аналогічних технічних потреб, включаючи тканини, вироблені з людського волосся||2|20|-
5911 90|- інші:||||
5911 90 10 00|- - з повсті||2|20|-
|- - інші:||||
5911 90 91 00|- - - самоклеючі круглі прокладки, що використовуються для виробництва напівпровідникових пластин||2|10|-
5911 90 99|- - - інші:||||
5911 90 99 10|- - - - що використовуються для промислового складання моторних транспортних засобів||0|10|-
5911 90 99 90|- - - - інші||2|10|-".
Група 60. Трикотажні полотна|||||
6001|Полотна трикотажні ворсові, включаючи довговорсові полотна та полотна махрові:||||
6001 10 00 00|- полотна довговорсові||8|15 %, але не менш як 0,5 євро за 1 кг|-
|- полотна з петельним ворсом:||||
6001 21 00 00|- - з бавовни||8|15 %, але не менш як 0,5 євро за 1 кг|-
6001 22 00 00|- - з штучного або синтетичного волокна||8|15 %, але не менш як 0,5 євро за 1 кг|-
6001 29 00 00|- - з інших текстильних матеріалів||8|15 %, але не менш як 0,5 євро за 1 кг|-
|- інші:||||
6001 91 00 00|- - з бавовни||8|15 %, але не менш як 0,5 євро за 1 кг|-
6001 92 00 00|- - із синтетичного або штучного волокна||8|15 %, але не менш як 0,5 євро за 1 кг|-
6001 99 00 00|- - з інших текстильних матеріалів||8|15 %, але не менш як 0,5 євро за 1 кг|-
6002|Полотна трикотажні завширшки не більш як 30 см з вмістом 5 мас.% або більше еластомірних або гумових ниток, крім полотен товарної позиції 6001:||||
6002 40 00 00|- з вмістом 5 мас.% або більше еластомірних ниток, але без вмісту гумових ниток||8|1 євро за 1 кг|-
6002 90 00 00|- інші||6,5|20|-
6003|Полотна трикотажні завширшки не більш як 30 см, крім полотен товарної позиції 6001 або 6002:||||
6003 10 00 00|- з вовни або тонкого волосу тварин||8|20|-
6003 20 00 00|- з бавовни||8|20|-
6003 30|- із синтетичних волокон:||||
6003 30 10 00|- - мереживо Рашель||8|20|-
6003 30 90 00|- - інші||8|20|-
6003 40 00 00|- з штучних волокон||8|20|-
6003 90 00 00|- інші||8|20|-
6004|Полотна трикотажні завширшки більш як 30 см з вмістом 5 мас.% або більше еластомірних чи гумових ниток, крім полотен товарної позиції 6001:||||
6004 10 00 00|- з вмістом 5 мас.% або більше еластомірних ниток, але без вмісту гумових ниток||8|20|-
6004 90 00 00|- інші||6,5|20|-
6005|Полотна основов’язані (включаючи вироблені на в’язальних машинах для виготовлення галунів), крім полотен товарних позицій 6001-6004:||||
|- з бавовни:||||
6005 21 00 00|- - невибілені (сурові) або вибілені||8|15 %, але не менш як 0,5 євро за 1 кг|-
6005 22 00 00|- - пофарбовані||8|15 %, але не менш як 0,5 євро за 1 кг|-
6005 23 00 00|- - з ниток різних кольорів||8|15 %, але не менш як 0,5 євро за 1 кг|-
6005 24 00 00|- - вибивні||8|15 %, але не менш як 0,5 євро за 1 кг|-
|- із синтетичних волокон:||||
6005 35 00 00|- - полотна, вказані в примітці 1 до підпозицій до даної групи||8|20|-
6005 36 00|- - інші, невибілені (сурові) чи вибілені:||||
6005 36 00 10|- - - для гардин, включаючи тюлеві||8|2 євро за 7,5 м-2|-
6005 36 00 50|- - - мереживо Рашель, крім полотна для гардин або тюлі||8|20|-
6005 36 00 90|- - - інші||8|20|-
6005 37 00|- - інші, пофарбовані:||||
6005 37 00 10|- - - для гардин, включаючи тюлеві||8|2 євро за 7,5 м-2|-
6005 37 00 50|- - - мереживо Рашель, крім полотна для гардин або тюлі||8|20|-
6005 37 00 90|- - - інші||8|20|-
6005 38 00|- - інші, з ниток різних кольорів:||||
6005 38 00 10|- - - для гардин, включаючи тюлеві||8|2 євро за 7,5 м2|-
6005 38 00 50|- - - мереживо Рашель, крім полотна для гардин або тюлі||8|20|-
6005 38 00 90|- - - інші||8|20|-
6005 39 00|- - інші, вибивні:||||
6005 39 00 10|- - - для гардин, включаючи тюлеві||8|2 євро за 7,5 м-2|-
6005 39 00 50|- - - мереживо Рашель, крім полотна для гардин або тюлі||8|20|-
6005 39 00 90|- - - інші||8|20|-
|- з штучних волокон:||||
6005 41 00 00|- - невибілені (сурові) або вибілені||8|20|-
6005 42 00 00|- - пофарбовані||8|20|-
6005 43 00 00|- - з ниток різних кольорів||8|20|-
6005 44 00 00|- - вибивні||8|20|-
6005 90|- інші:||||
6005 90 10 00|- - з вовни або тонкого волосу тварин||8|15 %, але не менш як 0,5 євро за 1 кг|-
6005 90 90 00|- - інші||8|20|-
6006|Інші полотна трикотажні:||||
6006 10 00 00|- з вовни або тонкого волосу тварин||8|20|-
|- з бавовни:||||
6006 21 00 00|- - невибілені (сурові) або вибілені||8|20|-
6006 22 00 00|- - пофарбовані||8|20|-
6006 23 00 00|- - з ниток різних кольорів||8|20|-
6006 24 00 00|- - вибивні||8|20|-
|- із синтетичних волокон:||||
6006 31 00|- - невибілені (сурові) або вибілені:||||
6006 31 00 10|- - - що використовуються для промислового складання моторних транспортних засобів||0|0|-
6006 31 00 90|- - - інші||8|20|-
6006 32 00|- - пофарбовані:||||
6006 32 00 10|- - - що використовуються для промислового складання моторних транспортних засобів||0|0|-
6006 32 00 90|- - - інші||8|20|-
6006 33 00 00|- - з ниток різних кольорів||8|20|-
6006 34 00 00|- - вибивні||8|20|-
|- з штучних волокон:||||
6006 41 00 00|- - невибілені (сурові) або вибілені||8|20|-
6006 42 00 00|- - пофарбовані||8|20|-
6006 43 00 00|- - з ниток різних кольорів||8|20|-
6006 44 00 00|- - вибивні||8|20|-
6006 90 00 00|- інші||8|20|-
Група 61. Одяг та додаткові речі до одягу, трикотажні|||||
6101|Пальта, півпальта, накидки, плащі, анораки (включаючи лижні куртки), куртки та подібні вироби, трикотажні, для чоловіків або хлопців, крім виробів товарної позиції 6103:||||
6101 20|- з бавовни:||||
6101 20 10 00|- - пальта, півпальта, накидки, плащі та подібні вироби||12|40|шт
6101 20 90 00|- - анораки (включаючи лижні куртки), куртки та подібні вироби||12|40|шт
6101 30|- із синтетичних або штучних волокон:||||
6101 30 10 00|- - пальта, півпальта, накидки, плащі та подібні вироби||12|40|шт
6101 30 90 00|- - анораки (включаючи лижні куртки), куртки та подібні вироби||12|40|шт
6101 90|- з інших текстильних матеріалів:||||
6101 90 20 00|- - пальта, півпальта, накидки, плащі та подібні вироби||12|40|шт
6101 90 80|- - анораки (включаючи лижні куртки), куртки та подібні вироби:||||
6101 90 80 10|- - - з вовни або тонкого волосу тварин||12|20|шт
6101 90 80 90|- - - з інших текстильних матеріалів||12|40|шт
6102|Пальта, півпальта, накидки, плащі, анораки (включаючи лижні куртки), куртки та подібні вироби, трикотажні, для жінок або дівчат, крім виробів товарної позиції 6104:||||
6102 10|- з вовни або тонкого волосу тварин:||||
6102 10 10 00|- - пальта, півпальта, накидки, плащі та подібні вироби||12|30 євро за 1 шт|шт
6102 10 90 00|- - анораки (включаючи лижні куртки), куртки та подібні вироби||12|40|шт
6102 20|- з бавовни:||||
6102 20 10 00|- - пальта, півпальта, накидки, плащі та подібні вироби||12|40|шт
6102 20 90 00|- - анораки (включаючи лижні куртки), куртки та подібні вироби||12|20|шт
6102 30|- із синтетичних або штучних волокон:||||
6102 30 10 00|- - пальта, півпальта, накидки, плащі та подібні вироби||12|40|шт
6102 30 90 00|- - анораки (включаючи лижні куртки), куртки та подібні вироби||12|40|шт
6102 90|- з інших текстильних матеріалів:||||
6102 90 10 00|- - пальта, півпальта, накидки, плащі та подібні вироби||12|30 євро за 1 шт|шт
6102 90 90 00|- - анораки (включаючи лижні куртки), куртки та подібні вироби||12|40|шт
6103|Костюми, комплекти, піджаки, блейзери, штани, комбінезони із шлейками, бриджі та шорти (крім купальних), трикотажні, для чоловіків або хлопців:||||
6103 10|- костюми:||||
6103 10 10 00|- - з вовни або тонкого волосу тварин||12|40|шт
6103 10 90 00|- - інші||12|40|шт
|- комплекти:||||
6103 22 00 00|- - з бавовни||12|40|шт
6103 23 00 00|- - із синтетичних волокон||12|40|шт
6103 29 00 00|- - з інших текстильних матеріалів||12|40|шт
|- піджаки та блейзери:||||
6103 31 00 00|- - з вовни або тонкого волосу тварин||12|40|шт
6103 32 00 00|- - з бавовни||12|40|шт
6103 33 00 00|- - із синтетичних волокон||12|40|шт
6103 39 00 00|- - з інших текстильних матеріалів||12|40|шт
|- штани, комбінезони із шлейками, бриджі та шорти:||||
6103 41 00|- - з вовни або тонкого волосу тварин:||||
6103 41 00 10|- - - штани та бриджі||12|40|шт
6103 41 00 90|- - - інші||12|20|шт
6103 42 00 00|- - з бавовни||12|20|шт
6103 43 00 00|- - із синтетичних волокон||12|20|шт
6103 49 00 00|- - з інших текстильних матеріалів||12|20|шт
6104|Костюми, комплекти, жакети, блейзери, сукні, спідниці, спідниці-штани, штани, комбінезони із шлейками, бриджі та шорти (крім купальних), трикотажні, для жінок або дівчат:||||
|- костюми:||||
6104 13 00 00|- - із синтетичного волокна||12|30 %, але не менш як 4 євро за 1 шт|шт
6104 19|- - з інших текстильних матеріалів:||||
6104 19 20 00|- - - з бавовни||12|20|шт
6104 19 90 00|- - - інші||12|30 %, але не менш як 4 євро за 1 шт|шт
|- комплекти:||||
6104 22 00 00|- - з бавовни||12|30 %, але не менш як 4 євро за 1 шт|шт
6104 23 00 00|- - із синтетичного волокна||12|8 євро за 1 шт|шт
6104 29|- - з інших текстильних матеріалів:||||
6104 29 10 00|- - - з вовни або тонкого волосу тварин||12|30 %, але не менш як 4 євро за 1 шт|шт
6104 29 90 00|- - - інші||12|8 євро за 1 шт|шт
|- жакети та блейзери:||||
6104 31 00 00|- - з вовни або тонкого волосу тварин||12|30 %, але не менш як 4 євро за 1 шт|шт
6104 32 00 00|- - з бавовни||12|30 %, але не менш як 3 євро за 1 шт|шт
6104 33 00 00|- - із синтетичного волокна||12|20|шт
6104 39 00 00|- - з інших текстильних матеріалів||12|40|шт
|- сукні:||||
6104 41 00 00|- - з вовни або тонкого волосу тварин||12|30 %, але не менш як 5 євро за 1 шт|шт
6104 42 00 00|- - з бавовни||12|30 %, але не менш як 3 євро за 1 шт|шт
6104 43 00 00|- - із синтетичного волокна||12|6 євро за 1 шт|шт
6104 44 00 00|- - із штучного волокна||12|6 євро за 1 шт|шт
6104 49 00 00|- - з інших текстильних матеріалів||12|6 євро за 1 шт|шт
|- спідниці та спідниці-штани:||||
6104 51 00 00|- - з вовни або тонкого волосу тварин||12|30 %, але не менш як 3 євро за 1 шт|шт
6104 52 00 00|- - з бавовни||12|30 %, але не менш як 3 євро за 1 шт|шт
6104 53 00 00|- - із синтетичних волокон||12|6 євро за 1 шт|шт
6104 59 00 00|- - з інших текстильних матеріалів||12|6 євро за 1 шт|шт
|- штани, комбінезони із шлейками, бриджі та шорти:||||
6104 61 00|- - з вовни або тонкого волосу тварин:||||
6104 61 00 10|- - - штани та бриджі||12|30 %, але не менш як 1 євро за 1 шт|шт
6104 61 00 90|- - - інші||12|40|шт
6104 62 00|- - з бавовни:||||
6104 62 00 10|- - - штани та бриджі||12|30 %, але не менш як 1 євро за 1 шт|шт
6104 62 00 90|- - - інші||12|40|шт
6104 63 00|- - із синтетичних волокон:||||
6104 63 00 10|- - - штани та бриджі||12|2 євро за 1 шт|шт
6104 63 00 90|- - - інші||12|40|шт
6104 69 00 00|- - з інших текстильних матеріалів||12|40|шт
6105|Сорочки та сорочки з короткими рукавами, трикотажні, для чоловіків або хлопців:||||
6105 10 00 00|- з бавовни||12|20|шт
6105 20|- із синтетичних або штучних волокон:||||
6105 20 10 00|- - із синтетичних волокон||12|15|шт
6105 20 90 00|- - із штучних волокон||12|3 євро за 1 шт|шт
6105 90|- з інших текстильних матеріалів:||||
6105 90 10 00|- - з вовни або тонкого волосу тварин||12|4 євро за 1 шт|шт
6105 90 90 00|- - з інших текстильних матеріалів||12|4 євро за 1 шт|шт
6106|Блузки, сорочки та сорочки з короткими рукавами, трикотажні, для жінок або дівчат:||||
6106 10 00 00|- з бавовни||12|4 євро за 1 шт|шт
6106 20 00 00|- із синтетичних або штучних волокон||12|4 євро за 1 шт|шт
6106 90|- з інших текстильних матеріалів:||||
6106 90 10 00|- - з вовни або тонкого волосу тварин||12|4 євро за 1 шт|шт
6106 90 30 00|- - із шовку або відходів шовку||12|4 євро за 1 шт|шт
6106 90 50 00|- - з льону або волокна рами||12|4 євро за 1 шт|шт
6106 90 90 00|- - з інших текстильних матеріалів||12|4 євро за 1 шт|шт
6107|Труси, кальсони, сорочки нічні, піжами, халати купальні, домашні халати та аналогічні вироби, трикотажні, для чоловіків або хлопців:||||
|- труси та кальсони:||||
6107 11 00 00|- - з бавовни||12|12|шт
6107 12 00 00|- - із синтетичних або штучних волокон||12|12|шт
6107 19 00 00|- - з інших текстильних матеріалів||12|12|шт
|- сорочки нічні та піжами:||||
6107 21 00 00|- - з бавовни||12|12|шт
6107 22 00 00|- - із синтетичних або штучних волокон||12|12|шт
6107 29 00 00|- - з інших текстильних матеріалів||12|12|шт
|- інші:||||
6107 91 00 00|- - з бавовни||12|12|шт
6107 99 00 00|- - з інших текстильних матеріалів||12|12|шт
6108|Комбінації, спідні спідниці, труси, нічні сорочки, піжами, пеньюари, купальні халати, домашні халати та аналогічні вироби, трикотажні, для жінок або дівчат:||||
|- комбінації та спідні спідниці:||||
6108 11 00 00|- - із синтетичних або штучних волокон||12|12|шт
6108 19 00 00|- - з інших текстильних матеріалів||12|12|шт
|- труси та панталони:||||
6108 21 00 00|- - з бавовни||12|12|шт
6108 22 00 00|- - із синтетичних або штучних волокон||12|12|шт
6108 29 00 00|- - з інших текстильних матеріалів||12|12|шт
|- сорочки нічні та піжами:||||
6108 31 00 00|- - з бавовни||12|12|шт
6108 32 00|- - із синтетичних або штучних волокон:||||
6108 32 00 10|- - - сорочки нічні із синтетичних волокон||0|0|шт
6108 32 00 90|- - - інші||12|12|шт
6108 39 00 00|- - з інших текстильних матеріалів||0|0|шт
|- інші:||||
6108 91 00 00|- - з бавовни||12|12|шт
6108 92 00 00|- - із синтетичних або штучних волокон||12|12|шт
6108 99 00 00|- - з інших текстильних матеріалів||12|12|шт
6109|Футболки, майки та інша натільна білизна, трикотажні:||||
6109 10 00 00|- з бавовни||12|12|шт
6109 90|- з інших текстильних матеріалів:||||
6109 90 20 00|- - з вовни або тонкого волосу тварин або із синтетичних або штучних волокон||12|12|шт
6109 90 90 00|- - інші||12|12|шт
6110|Светри, пуловери, джемпери, кардигани, жилети та подібні вироби, трикотажні:||||
|- з вовни або тонкого волосу тварин:||||
6110 11|- - з вовни:||||
6110 11 10 00|- - - светри та пуловери з вмістом не менш як 50 мас.% вовни та масою 600 г або більше на один виріб||10,5|10,5|шт
|- - - інші:||||
6110 11 30 00|- - - - для чоловіків або хлопців||12|12|шт
6110 11 90 00|- - - - для жінок або дівчат||12|12|шт
6110 12|- - з тонкого волосу кашмірської кози:||||
6110 12 10 00|- - - для чоловіків або хлопців||10,5|10,5|шт
6110 12 90 00|- - - для жінок або дівчат||10,5|10,5|шт
6110 19|- - інші:||||
6110 19 10 00|- - - для чоловіків або хлопців||10,5|10,5|шт
6110 19 90 00|- - - для жінок або дівчат||10,5|10,5|шт
6110 20|- з бавовни:||||
6110 20 10 00|- - светри тонкі||12|12|шт
|- - інші:||||
6110 20 91 00|- - - для чоловіків або хлопців||12|12|шт
6110 20 99 00|- - - для жінок або дівчат||12|12|шт
6110 30|- із синтетичних або штучних волокон:||||
6110 30 10 00|- - светри тонкі||12|12|шт
|- - інші:||||
6110 30 91 00|- - - для чоловіків або хлопців||12|12|шт
6110 30 99 00|- - - для жінок або дівчат||12|12|шт
6110 90|- з інших текстильних матеріалів:||||
6110 90 10 00|- - з льону або волокна рами||12|12|шт
6110 90 90 00|- - інші||12|12|шт
6111|Одяг дитячий та додаткові речі до одягу, трикотажні:||||
6111 20|- з бавовни:||||
6111 20 10 00|- - рукавички, мітенки, рукавиці||8,9|0,6 євро за 1 шт або за 1 пару|пар
6111 20 90 00|- - інші||12|0,6 євро за 1 шт або за 1 пару|-
6111 30|- із синтетичних волокон:||||
6111 30 10 00|- - рукавички, мітенки, рукавиці||8,9|0,8 євро за 1 шт або за 1 пару|пар
6111 30 90 00|- - інші||12|0,8 євро за 1 шт або за 1 пару|-
6111 90|- з інших текстильних матеріалів:||||
|- - з вовни або тонкого волосу тварин:||||
6111 90 11 00|- - - рукавички, мітенки, рукавиці||8,9|0,8 євро за 1 шт або за 1 пару|пар
6111 90 19 00|- - - інші||12|0,8 євро за 1 шт або за 1 пару|-
6111 90 90 00|- - інші||12|40|-
6112|Костюми спортивні, лижні, костюми та плавки купальні, трикотажні:||||
|- костюми спортивні:||||
6112 11 00 00|- - з бавовни||0|10|шт
6112 12 00 00|- - із синтетичних волокон||12|12 євро за 1 шт|шт
6112 19 00 00|- - з інших текстильних матеріалів||12|8 євро за 1 шт|шт
6112 20 00 00|- лижні костюми||12|8 євро за 1 шт|-
|- костюми та плавки купальні для чоловіків або хлопців:||||
6112 31|- - із синтетичних волокон:||||
6112 31 10 00|- - - з вмістом 5 мас.% або більше гумової нитки||8|2 євро за 1 шт|шт
6112 31 90 00|- - - інші||12|40|шт
6112 39|- - з інших текстильних матеріалів:||||
6112 39 10 00|- - - з вмістом 5 мас.% або більше гумової нитки||8|6 євро за 1 шт|шт
6112 39 90 00|- - - інші||12|40|шт
|- костюми та плавки купальні для жінок або дівчат:||||
6112 41|- - із синтетичних волокон:||||
6112 41 10 00|- - - з вмістом 5 мас.% або більше гумової нитки||8|3 євро за 1 шт|шт
6112 41 90 00|- - - інші||12|3 євро за 1 шт|шт
6112 49|- - з інших текстильних матеріалів:||||
6112 49 10 00|- - - з вмістом 5 мас.% або більше гумової нитки||8|3 євро за 1 шт|шт
6112 49 90 00|- - - інші||12|3 євро за 1 шт|шт
6113 00|Одяг з трикотажного полотна товарних позицій 5903, 5906 або 5907:||||
6113 00 10 00|- з трикотажного полотна товарної позиції 5906||8|40|-
6113 00 90 00|- інший||12|40|-
6114|Інший одяг трикотажний:||||
6114 20 00 00|- з бавовни||12|40|-
6114 30 00 00|- із синтетичних або штучних волокон||12|40|-
6114 90 00 00|- з інших текстильних матеріалів||12|40|-
6115|Колготки, панчохи, гольфи, шкарпетки і підслідники та інші панчішно-шкарпеткові вироби, включаючи компресійні панчішно-шкарпеткові вироби (наприклад панчохи для хворих з варикозним розширенням вен) та взуття без підошов, трикотажні:||||
6115 10|- компресійні панчішно-шкарпеткові вироби (наприклад панчохи для хворих з варикозним розширенням вен):||||
6115 10 10 00|- - панчохи для хворих з варикозним розширенням вен із синтетичних волокон||8|8|пар
6115 10 90 00|- - інші||12|12|-
|- інші колготи:||||
6115 21 00 00|- - із синтетичних волокон, з лінійною щільністю одиночної нитки менш як 67 децитексів||12|12|шт
6115 22 00 00|- - із синтетичних волокон, з лінійною щільністю одиночної нитки 67 децитексів або більше||12|12|шт
6115 29 00 00|- - з інших текстильних матеріалів||12|12|шт
6115 30|- інші панчохи та гольфи жіночі, з лінійною щільністю одиночної нитки менш як 67 децитексів:||||
|- - із синтетичних волокон:||||
6115 30 11 00|- - - гольфи||12|12|пар
6115 30 19 00|- - - інші||12|12|пар
6115 30 90 00|- - з інших текстильних матеріалів||12|12|пар
|- інші:||||
6115 94 00 00|- - з вовни або тонкого волосу тварин||12|12|пар
6115 95 00 00|- - з бавовни||12|12|пар
6115 96|- - із синтетичних волокон:||||
6115 96 10 00|- - - гольфи||12|12|пар
|- - - інші:||||
6115 96 91 00|- - - - панчохи жіночі||12|12|пар
6115 96 99 00|- - - - інші||12|12|пар
6115 99 00 00|- - з інших текстильних матеріалів||12|12|пар
6116|Рукавички, мітенки, рукавиці, трикотажні:||||
6116 10|- просочені або покриті пластмасою або гумою:||||
6116 10 20 00|- - рукавички, просочені або покриті гумою||5|40|пар
6116 10 80 00|- - інші||8|40|пар
|- інші:||||
6116 91 00 00|- - з вовни або тонкого волосу тварин||8,9|1,2 євро за 1 пару|пар
6116 92 00 00|- - з бавовни||8,9|40|пар
6116 93 00 00|- - із синтетичного волокна||8,9|1,2 євро за 1 пару|пар
6116 99 00 00|- - з інших текстильних матеріалів||8,9|40|пар
6117|Інші готові додаткові речі до одягу, трикотажні; частини одягу або додаткових речей до одягу, трикотажні:||||
6117 10 00 00|- шалі, шарфи, хустки, кашне, мантильї, вуалі та подібні вироби||12|20|-
6117 80|- інші додаткові речі:||||
6117 80 10 00|- - трикотажні, еластичні або прогумовані||8|40|-
6117 80 80|- - інші:||||
6117 80 80 10|- - - краватки, краватки-метелики, хустки-краватки||12|20|-
6117 80 80 90|- - - інші||8|40|-
6117 90 00 00|- частини||12|40|-
Група 62. Одяг та додаткові речі до одягу, текстильні, крім трикотажних|||||
6201|Пальта, півпальта, накидки, плащі, анораки (включаючи лижні куртки), куртки для чоловіків або хлопців, крім виробів товарної позиції 6203:||||
|- пальта, півпальта, накидки, плащі та аналогічні вироби:||||
6201 11 00 00|- - з вовни або тонкого волосу тварин||12|30 %, але не менш як 8 євро за 1 шт|шт
6201 12|- - з бавовни:||||
6201 12 10 00|- - - масою одного виробу не більш як 1 кг||12|20|шт
6201 12 90 00|- - - масою одного виробу більш як 1 кг||12|30 %, але не менш як 8 євро за 1 шт|шт
6201 13|- - із синтетичних або штучних волокон:||||
6201 13 10 00|- - - масою одного виробу не більш як 1 кг||12|30 %, але не менш як 8 євро за 1 шт|шт
6201 13 90 00|- - - масою одного виробу більш як 1 кг||12|30 %, але не менш як 8 євро за 1 шт|шт
6201 19 00 00|- - з інших текстильних матеріалів||12|30 %, але не менш як 8 євро за 1 шт|шт
|- інші:||||
6201 91 00 00|- - з вовни або тонкого волосу тварин||12|30 %, але не менш як 8 євро за 1 шт|шт
6201 92 00 00|- - з бавовни||12|30 %, але не менш як 8 євро за 1 шт|шт
6201 93 00 00|- - із синтетичних або штучних волокон||12|30 %, але не менш як 8 євро за 1 шт|шт
6201 99 00 00|- - з інших текстильних матеріалів||12|30 %, але не менш як 8 євро за 1 шт|шт
6202|Пальта, півпальта, накидки, плащі, анораки (включаючи лижні куртки), куртки та подібні вироби для жінок або дівчат, крім виробів товарної позиції 6204:||||
|- пальта, півпальта, накидки, плащі та подібні вироби:||||
6202 11 00 00|- - з вовни або тонкого волосу тварин||12|30 %, але не менш як 7 євро за 1 шт|шт
6202 12|- - з бавовни:||||
6202 12 10 00|- - - масою одного виробу не більш як 1 кг||12|30 %, але не менш як 7 євро за 1 шт|шт
6202 12 90 00|- - - масою одного виробу більш як 1 кг||12|20|шт
6202 13|- - із синтетичних або штучних волокон:||||
